epoca,mse
1177,0.013120
1178,0.013089
1179,0.013054
1180,0.013012
1181,0.012978
1182,0.012951
1183,0.012915
1184,0.012878
1185,0.012844
1186,0.012811
1187,0.012775
1188,0.012740
1189,0.012710
1190,0.012674
1191,0.012645
1192,0.012614
1193,0.012580
1194,0.012542
1195,0.012512
1196,0.012483
1197,0.012447
1198,0.012413
1199,0.012383
1200,0.012352
1201,0.012321
1202,0.012288
1203,0.012255
1204,0.012224
1205,0.012195
1206,0.012159
1207,0.012127
1208,0.012104
1209,0.012073
1210,0.012040
1211,0.012010
1212,0.011980
1213,0.011949
1214,0.011915
1215,0.011889
1216,0.011854
1217,0.011826
1218,0.011798
1219,0.011765
1220,0.011742
1221,0.011709
1222,0.011684
1223,0.011649
1224,0.011622
1225,0.011591
1226,0.011568
1227,0.011538
1228,0.011511
1229,0.011482
1230,0.011450
1231,0.011425
1232,0.011394
1233,0.011369
1234,0.011336
1235,0.011314
1236,0.011282
1237,0.011255
1238,0.011232
1239,0.011204
1240,0.011177
1241,0.011150
1242,0.011123
1243,0.011096
1244,0.011070
1245,0.011043
1246,0.011014
1247,0.010989
1248,0.010964
1249,0.010936
1250,0.010907
1251,0.010882
1252,0.010857
1253,0.010833
1254,0.010805
1255,0.010781
1256,0.010757
1257,0.010730
1258,0.010703
1259,0.010677
1260,0.010655
1261,0.010627
1262,0.010601
1263,0.010577
1264,0.010554
1265,0.010526
1266,0.010506
1267,0.010477
1268,0.010456
1269,0.010433
1270,0.010406
1271,0.010384
1272,0.010360
1273,0.010336
1274,0.010311
1275,0.010286
1276,0.010264
1277,0.010241
1278,0.010213
1279,0.010194
1280,0.010168
1281,0.010146
1282,0.010124
1283,0.010102
1284,0.010077
1285,0.010055
1286,0.010033
1287,0.010010
1288,0.009987
1289,0.009963
1290,0.009938
1291,0.009920
1292,0.009898
1293,0.009873
1294,0.009853
1295,0.009829
1296,0.009809
1297,0.009786
1298,0.009766
1299,0.009743
1300,0.009721
1301,0.009698
1302,0.009676
1303,0.009655
1304,0.009633
1305,0.009612
1306,0.009591
1307,0.009572
1308,0.009548
1309,0.009530
1310,0.009509
1311,0.009489
1312,0.009465
1313,0.009447
1314,0.009424
1315,0.009403
1316,0.009383
1317,0.009363
1318,0.009344
1319,0.009321
1320,0.009301
1321,0.009283
1322,0.009264
1323,0.009244
1324,0.009221
1325,0.009202
1326,0.009183
1327,0.009165
1328,0.009143
1329,0.009125
1330,0.009104
1331,0.009085
1332,0.009067
1333,0.009048
1334,0.009026
1335,0.009008
1336,0.008990
1337,0.008971
1338,0.008950
1339,0.008931
1340,0.008913
1341,0.008894
1342,0.008877
1343,0.008857
1344,0.008840
1345,0.008820
1346,0.008801
1347,0.008783
1348,0.008765
1349,0.008746
1350,0.008728
1351,0.008711
1352,0.008694
1353,0.008676
1354,0.008656
1355,0.008640
1356,0.008620
1357,0.008604
1358,0.008586
1359,0.008570
1360,0.008552
1361,0.008534
1362,0.008516
1363,0.008500
1364,0.008482
1365,0.008465
1366,0.008448
1367,0.008429
1368,0.008413
1369,0.008395
1370,0.008377
1371,0.008363
1372,0.008344
1373,0.008328
1374,0.008311
1375,0.008293
1376,0.008278
1377,0.008260
1378,0.008245
1379,0.008228
1380,0.008212
1381,0.008195
1382,0.008179
1383,0.008164
1384,0.008147
1385,0.008131
1386,0.008113
1387,0.008098
1388,0.008082
1389,0.008067
1390,0.008051
1391,0.008034
1392,0.008019
1393,0.008003
1394,0.007985
1395,0.007971
1396,0.007954
1397,0.007940
1398,0.007925
1399,0.007910
1400,0.007894
1401,0.007879
1402,0.007864
1403,0.007848
1404,0.007832
1405,0.007818
1406,0.007802
1407,0.007788
1408,0.007773
1409,0.007758
1410,0.007743
1411,0.007727
1412,0.007713
1413,0.007699
1414,0.007684
1415,0.007669
1416,0.007654
1417,0.007640
1418,0.007625
1419,0.007610
1420,0.007597
1421,0.007582
1422,0.007567
1423,0.007553
1424,0.007538
1425,0.007525
1426,0.007511
1427,0.007497
1428,0.007482
1429,0.007468
1430,0.007453
1431,0.007440
1432,0.007425
1433,0.007411
1434,0.007398
1435,0.007385
1436,0.007371
1437,0.007356
1438,0.007343
1439,0.007329
1440,0.007316
1441,0.007302
1442,0.007289
1443,0.007275
1444,0.007261
1445,0.007250
1446,0.007236
1447,0.007222
1448,0.007210
1449,0.007196
1450,0.007183
1451,0.007169
1452,0.007155
1453,0.007144
1454,0.007130
1455,0.007118
1456,0.007105
1457,0.007090
1458,0.007078
1459,0.007066
1460,0.007052
1461,0.007041
1462,0.007028
1463,0.007015
1464,0.007002
1465,0.006990
1466,0.006978
1467,0.006965
1468,0.006953
1469,0.006940
1470,0.006928
1471,0.006916
1472,0.006903
1473,0.006891
1474,0.006878
1475,0.006866
1476,0.006854
1477,0.006841
1478,0.006830
1479,0.006816
1480,0.006806
1481,0.006793
1482,0.006782
1483,0.006769
1484,0.006757
1485,0.006746
1486,0.006734
1487,0.006722
1488,0.006709
1489,0.006698
1490,0.006688
1491,0.006675
1492,0.006663
1493,0.006652
1494,0.006640
1495,0.006629
1496,0.006617
1497,0.006606
1498,0.006594
1499,0.006583
1500,0.006572
1501,0.006560
1502,0.006548
1503,0.006537
1504,0.006527
1505,0.006516
1506,0.006504
1507,0.006493
1508,0.006482
1509,0.006471
1510,0.006461
1511,0.006449
1512,0.006439
1513,0.006428
1514,0.006416
1515,0.006406
1516,0.006395
1517,0.006384
1518,0.006372
1519,0.006363
1520,0.006352
1521,0.006340
1522,0.006329
1523,0.006320
1524,0.006309
1525,0.006298
1526,0.006288
1527,0.006277
1528,0.006267
1529,0.006257
1530,0.006245
1531,0.006236
1532,0.006225
1533,0.006215
1534,0.006204
1535,0.006194
1536,0.006183
1537,0.006174
1538,0.006164
1539,0.006152
1540,0.006144
1541,0.006133
1542,0.006123
1543,0.006112
1544,0.006102
1545,0.006093
1546,0.006083
1547,0.006073
1548,0.006063
1549,0.006053
1550,0.006044
1551,0.006034
1552,0.006024
1553,0.006014
1554,0.006004
1555,0.005994
1556,0.005984
1557,0.005975
1558,0.005965
1559,0.005956
1560,0.005946
1561,0.005936
1562,0.005927
1563,0.005918
1564,0.005908
1565,0.005898
1566,0.005889
1567,0.005880
1568,0.005870
1569,0.005861
1570,0.005851
1571,0.005842
1572,0.005832
1573,0.005823
1574,0.005815
1575,0.005805
1576,0.005796
1577,0.005786
1578,0.005777
1579,0.005768
1580,0.005760
1581,0.005750
1582,0.005741
1583,0.005732
1584,0.005723
1585,0.005714
1586,0.005706
1587,0.005697
1588,0.005687
1589,0.005679
1590,0.005669
1591,0.005661
1592,0.005651
1593,0.005643
1594,0.005634
1595,0.005626
1596,0.005616
1597,0.005608
1598,0.005600
1599,0.005591
1600,0.005582
1601,0.005574
1602,0.005565
1603,0.005556
1604,0.005548
1605,0.005539
1606,0.005531
1607,0.005523
1608,0.005513
1609,0.005506
1610,0.005497
1611,0.005489
1612,0.005480
1613,0.005472
1614,0.005464
1615,0.005456
1616,0.005447
1617,0.005439
1618,0.005430
